Country_Name,Country_Code,Region,Year,Fertility_Rate,GDP_Per_Capita
Azerbaijan,AZE,Europe and Central Asia,2005,2,"1,578.37"
Azerbaijan,AZE,Europe and Central Asia,2006,1.97,"2,473.09"
Azerbaijan,AZE,Europe and Central Asia,2007,1.97,"3,851.44"
Azerbaijan,AZE,Europe and Central Asia,2008,1.9,"5,574.60"
Azerbaijan,AZE,Europe and Central Asia,2009,1.82,"4,950.29"
Azerbaijan,AZE,Europe and Central Asia,2010,1.92,"5,842.81"
Azerbaijan,AZE,Europe and Central Asia,2011,1.96,"7,189.69"
Azerbaijan,AZE,Europe and Central Asia,2012,2,"7,393.77"
Azerbaijan,AZE,Europe and Central Asia,2013,1.98,"7,811.62"
Azerbaijan,AZE,Europe and Central Asia,2014,1.97,"7,886.46"
Azerbaijan,AZE,Europe and Central Asia,2015,1.97,"5,497.49"
"Bahamas, The",BHS,Latin America and Caribbean,1960,4.495,"1,550.35"
"Bahamas, The",BHS,Latin America and Caribbean,1961,4.496,"1,651.48"
"Bahamas, The",BHS,Latin America and Caribbean,1962,4.45,"1,752.97"
"Bahamas, The",BHS,Latin America and Caribbean,1963,4.356,"1,867.14"
"Bahamas, The",BHS,Latin America and Caribbean,1964,4.22,"1,994.56"
"Bahamas, The",BHS,Latin America and Caribbean,1965,4.057,"2,144.91"
"Bahamas, The",BHS,Latin America and Caribbean,1966,3.893,"2,322.98"
"Bahamas, The",BHS,Latin America and Caribbean,1967,3.75,"2,556.87"
"Bahamas, The",BHS,Latin America and Caribbean,1968,3.641,"2,804.67"
"Bahamas, The",BHS,Latin America and Caribbean,1969,3.571,"3,215.45"
"Bahamas, The",BHS,Latin America and Caribbean,1970,3.531,"3,179.24"
"Bahamas, The",BHS,Latin America and Caribbean,1971,3.504,"3,297.92"
"Bahamas, The",BHS,Latin America and Caribbean,1972,3.469,"3,322.57"
"Bahamas, The",BHS,Latin America and Caribbean,1973,3.411,"3,696.64"
"Bahamas, The",BHS,Latin America and Caribbean,1974,3.33,"3,416.59"
"Bahamas, The",BHS,Latin America and Caribbean,1975,3.234,"3,156.47"
"Bahamas, The",BHS,Latin America and Caribbean,1976,3.139,"3,328.58"
"Bahamas, The",BHS,Latin America and Caribbean,1977,3.062,"3,617.12"
"Bahamas, The",BHS,Latin America and Caribbean,1978,3.012,"4,130.79"
"Bahamas, The",BHS,Latin America and Caribbean,1979,2.99,"5,531.99"
"Bahamas, The",BHS,Latin America and Caribbean,1980,2.989,"6,338.65"
"Bahamas, The",BHS,Latin America and Caribbean,1981,2.994,"6,622.44"
"Bahamas, The",BHS,Latin America and Caribbean,1982,2.989,"7,165.13"
"Bahamas, The",BHS,Latin America and Caribbean,1983,2.965,"7,695.01"
"Bahamas, The",BHS,Latin America and Caribbean,1984,2.919,"8,873.73"
"Bahamas, The",BHS,Latin America and Caribbean,1985,2.857,"9,888.62"
"Bahamas, The",BHS,Latin America and Caribbean,1986,2.789,"10,339.48"
"Bahamas, The",BHS,Latin America and Caribbean,1987,2.728,"11,150.78"
"Bahamas, The",BHS,Latin America and Caribbean,1988,2.683,"11,381.96"
"Bahamas, The",BHS,Latin America and Caribbean,1989,2.654,"12,157.79"
"Bahamas, The",BHS,Latin America and Caribbean,1990,2.639,"12,350.88"
"Bahamas, The",BHS,Latin America and Caribbean,1991,2.631,"11,914.81"
"Bahamas, The",BHS,Latin America and Caribbean,1992,2.621,"11,682.13"
"Bahamas, The",BHS,Latin America and Caribbean,1993,2.601,"11,402.65"
"Bahamas, The",BHS,Latin America and Caribbean,1994,2.566,"11,812.12"
"Bahamas, The",BHS,Latin America and Caribbean,1995,2.514,"12,239.83"
"Bahamas, The",BHS,Latin America and Caribbean,1996,2.443,"12,717.06"
"Bahamas, The",BHS,Latin America and Caribbean,1997,2.357,"17,288.06"
"Bahamas, The",BHS,Latin America and Caribbean,1998,2.263,"18,456.99"
"Bahamas, The",BHS,Latin America and Caribbean,1999,2.165,"20,505.95"
"Bahamas, The",BHS,Latin America and Caribbean,2000,2.071,"21,241.17"
"Bahamas, The",BHS,Latin America and Caribbean,2001,1.989,"21,497.31"
"Bahamas, The",BHS,Latin America and Caribbean,2002,1.924,"22,505.40"
"Bahamas, The",BHS,Latin America and Caribbean,2003,1.88,"22,008.43"
"Bahamas, The",BHS,Latin America and Caribbean,2004,1.857,"21,995.52"
"Bahamas, The",BHS,Latin America and Caribbean,2005,1.853,"23,405.88"
"Bahamas, The",BHS,Latin America and Caribbean,2006,1.862,"23,721.16"
"Bahamas, The",BHS,Latin America and Caribbean,2007,1.877,"24,306.14"
"Bahamas, The",BHS,Latin America and Caribbean,2008,1.891,"23,657.37"
"Bahamas, The",BHS,Latin America and Caribbean,2009,1.901,"22,043.01"
"Bahamas, The",BHS,Latin America and Caribbean,2010,1.904,"21,920.52"
"Bahamas, The",BHS,Latin America and Caribbean,2011,1.9,"21,514.90"
"Bahamas, The",BHS,Latin America and Caribbean,2012,1.893,"22,554.52"
"Bahamas, The",BHS,Latin America and Caribbean,2013,1.883,"22,554.45"
"Bahamas, The",BHS,Latin America and Caribbean,2014,1.872,"22,497.45"
"Bahamas, The",BHS,Latin America and Caribbean,2015,1.861,"22,817.23"
Bahrain,BHR,Middle East and North Africa,1980,4.917,"8,537.60"
Bahrain,BHR,Middle East and North Africa,1981,4.802,"9,269.15"
Bahrain,BHR,Middle East and North Africa,1982,4.69,"9,446.16"
Bahrain,BHR,Middle East and North Africa,1983,4.581,"9,421.45"
Bahrain,BHR,Middle East and North Africa,1984,4.472,"9,590.78"
Bahrain,BHR,Middle East and North Africa,1985,4.362,"8,706.83"
Bahrain,BHR,Middle East and North Africa,1986,4.248,"7,041.49"
Bahrain,BHR,Middle East and North Africa,1987,4.128,"7,554.71"
Bahrain,BHR,Middle East and North Africa,1988,4.002,"7,958.11"
Bahrain,BHR,Middle East and North Africa,1989,3.872,"8,030.25"
Bahrain,BHR,Middle East and North Africa,1990,3.738,"8,528.76"
Bahrain,BHR,Middle East and North Africa,1991,3.601,"9,057.56"
Bahrain,BHR,Middle East and North Africa,1992,3.466,"9,088.63"
Bahrain,BHR,Middle East and North Africa,1993,3.335,"9,707.57"
Bahrain,BHR,Middle East and North Africa,1994,3.212,"10,138.47"
Bahrain,BHR,Middle East and North Africa,1995,3.1,"10,376.36"
Bahrain,BHR,Middle East and North Africa,1996,3.005,"10,523.08"
Bahrain,BHR,Middle East and North Africa,1997,2.926,"10,620.34"
Bahrain,BHR,Middle East and North Africa,1998,2.862,"10,005.24"
Bahrain,BHR,Middle East and North Africa,1999,2.81,"10,330.74"
Bahrain,BHR,Middle East and North Africa,2000,2.765,"13,590.52"
Bahrain,BHR,Middle East and North Africa,2001,2.718,"12,917.40"
Bahrain,BHR,Middle East and North Africa,2002,2.665,"13,279.05"
Bahrain,BHR,Middle East and North Africa,2003,2.602,"14,541.62"
Bahrain,BHR,Middle East and North Africa,2004,2.529,"16,275.18"
Bahrain,BHR,Middle East and North Africa,2005,2.449,"18,418.07"
Bahrain,BHR,Middle East and North Africa,2006,2.367,"19,669.32"
Bahrain,BHR,Middle East and North Africa,2007,2.292,"21,167.62"
Bahrain,BHR,Middle East and North Africa,2008,2.229,"23,043.03"
Bahrain,BHR,Middle East and North Africa,2009,2.179,"19,166.71"
Bahrain,BHR,Middle East and North Africa,2010,2.142,"20,386.02"
Bahrain,BHR,Middle East and North Africa,2011,2.115,"22,033.91"
Bahrain,BHR,Middle East and North Africa,2012,2.095,"23,057.77"
Bahrain,BHR,Middle East and North Africa,2013,2.075,"24,113.52"
Bahrain,BHR,Middle East and North Africa,2014,2.056,"24,515.00"
Bahrain,BHR,Middle East and North Africa,2015,2.035,"22,600.21"
Bangladesh,BGD,South Asia,1960,6.725,88.69
Bangladesh,BGD,South Asia,1961,6.761,97.14
Bangladesh,BGD,South Asia,1962,6.794,99.58
Bangladesh,BGD,South Asia,1963,6.825,101.26
Bangladesh,BGD,South Asia,1964,6.853,99.5
Bangladesh,BGD,South Asia,1965,6.878,105.79
Bangladesh,BGD,South Asia,1966,6.901,111.65
Bangladesh,BGD,South Asia,1967,6.92,121.65
Bangladesh,BGD,South Asia,1968,6.935,121.52
Bangladesh,BGD,South Asia,1969,6.945,133.56
Bangladesh,BGD,South Asia,1970,6.947,138.25
Bangladesh,BGD,South Asia,1971,6.942,131.77
Bangladesh,BGD,South Asia,1972,6.928,93.05
Bangladesh,BGD,South Asia,1973,6.904,117.78
Bangladesh,BGD,South Asia,1974,6.869,179.16
Bangladesh,BGD,South Asia,1975,6.821,272.97
Bangladesh,BGD,South Asia,1976,6.758,138.72
Bangladesh,BGD,South Asia,1977,6.681,128.94
Bangladesh,BGD,South Asia,1978,6.59,172.61
Bangladesh,BGD,South Asia,1979,6.483,196.68
Bangladesh,BGD,South Asia,1980,6.359,222.92
Bangladesh,BGD,South Asia,1981,6.217,242.22
Bangladesh,BGD,South Asia,1982,6.058,215.74
Bangladesh,BGD,South Asia,1983,5.884,199.69
Bangladesh,BGD,South Asia,1984,5.698,208.93
Bangladesh,BGD,South Asia,1985,5.501,239.51
Bangladesh,BGD,South Asia,1986,5.298,227.88
Bangladesh,BGD,South Asia,1987,5.092,247.56
Bangladesh,BGD,South Asia,1988,4.887,263.73
Bangladesh,BGD,South Asia,1989,4.686,278.35
Bangladesh,BGD,South Asia,1990,4.494,298.14
Bangladesh,BGD,South Asia,1991,4.314,285.3
Bangladesh,BGD,South Asia,1992,4.146,285.7
Bangladesh,BGD,South Asia,1993,3.99,292.36
Bangladesh,BGD,South Asia,1994,3.846,291.33
Bangladesh,BGD,South Asia,1995,3.713,320.36
Bangladesh,BGD,South Asia,1996,3.592,383.83
Bangladesh,BGD,South Asia,1997,3.479,390.41
Bangladesh,BGD,South Asia,1998,3.372,396.17
Bangladesh,BGD,South Asia,1999,3.269,398.23
Bangladesh,BGD,South Asia,2000,3.169,406.53
Bangladesh,BGD,South Asia,2001,3.069,403.59
Bangladesh,BGD,South Asia,2002,2.971,401.71
Bangladesh,BGD,South Asia,2003,2.874,434.05
Bangladesh,BGD,South Asia,2004,2.779,462.27
Bangladesh,BGD,South Asia,2005,2.687,485.85
Bangladesh,BGD,South Asia,2006,2.6,495.85
Bangladesh,BGD,South Asia,2007,2.521,543.08
Bangladesh,BGD,South Asia,2008,2.449,618.08
Bangladesh,BGD,South Asia,2009,2.387,683.61
Bangladesh,BGD,South Asia,2010,2.332,760.33
Bangladesh,BGD,South Asia,2011,2.286,838.55
Bangladesh,BGD,South Asia,2012,2.245,858.93
Bangladesh,BGD,South Asia,2013,2.209,954.4
Bangladesh,BGD,South Asia,2014,2.175,"1,086.80"
Bangladesh,BGD,South Asia,2015,2.144,"1,211.70"
Barbados,BRB,Latin America and Caribbean,1980,2.004,"4,013.78"
Barbados,BRB,Latin America and Caribbean,1981,1.96,"4,402.18"
Barbados,BRB,Latin America and Caribbean,1982,1.922,"4,585.87"
Barbados,BRB,Latin America and Caribbean,1983,1.889,"4,855.41"
Barbados,BRB,Latin America and Caribbean,1984,1.858,"5,278.45"
Barbados,BRB,Latin America and Caribbean,1985,1.83,"5,508.33"
Barbados,BRB,Latin America and Caribbean,1986,1.805,"6,028.68"
Barbados,BRB,Latin America and Caribbean,1987,1.782,"6,616.39"
Barbados,BRB,Latin America and Caribbean,1988,1.765,"7,012.47"
Barbados,BRB,Latin America and Caribbean,1989,1.75,"7,733.14"
Barbados,BRB,Latin America and Caribbean,1990,1.74,"7,728.51"
Barbados,BRB,Latin America and Caribbean,1991,1.733,"7,733.99"
Barbados,BRB,Latin America and Caribbean,1992,1.729,"7,464.87"
Barbados,BRB,Latin America and Caribbean,1993,1.728,"7,842.41"
Barbados,BRB,Latin America and Caribbean,1994,1.729,"8,148.34"
Barbados,BRB,Latin America and Caribbean,1995,1.73,"8,537.06"
Barbados,BRB,Latin America and Caribbean,1996,1.733,"9,069.14"
Barbados,BRB,Latin America and Caribbean,1997,1.736,"9,549.80"
Barbados,BRB,Latin America and Caribbean,1998,1.739,"10,727.46"
Barbados,BRB,Latin America and Caribbean,1999,1.742,"11,200.44"
Barbados,BRB,Latin America and Caribbean,2000,1.744,"11,568.50"
Barbados,BRB,Latin America and Caribbean,2001,1.746,"11,513.83"
Barbados,BRB,Latin America and Caribbean,2002,1.749,"11,675.35"
Barbados,BRB,Latin America and Caribbean,2003,1.752,"12,028.37"
Barbados,BRB,Latin America and Caribbean,2004,1.755,"12,868.86"
Barbados,BRB,Latin America and Caribbean,2005,1.759,"14,223.66"
Barbados,BRB,Latin America and Caribbean,2006,1.763,"15,646.00"
Barbados,BRB,Latin America and Caribbean,2007,1.768,"16,462.25"
Barbados,BRB,Latin America and Caribbean,2008,1.772,"16,570.56"
Barbados,BRB,Latin America and Caribbean,2009,1.777,"16,523.38"
Barbados,BRB,Latin America and Caribbean,2010,1.781,"15,906.19"
Barbados,BRB,Latin America and Caribbean,2011,1.785,"15,534.17"
Barbados,BRB,Latin America and Caribbean,2012,1.788,"15,385.12"
Barbados,BRB,Latin America and Caribbean,2013,1.791,"15,473.10"
Barbados,BRB,Latin America and Caribbean,2014,1.794,"15,360.06"
Barbados,BRB,Latin America and Caribbean,2015,1.796,"15,429.34"
Belarus,BLR,Europe and Central Asia,1990,1.913,"1,704.74"
Belarus,BLR,Europe and Central Asia,1991,1.805,"1,747.44"
Belarus,BLR,Europe and Central Asia,1992,1.764,"1,666.23"
Belarus,BLR,Europe and Central Asia,1993,1.623,"1,590.04"
Belarus,BLR,Europe and Central Asia,1994,1.533,"1,460.02"
Belarus,BLR,Europe and Central Asia,1995,1.406,"1,370.67"
Belarus,BLR,Europe and Central Asia,1996,1.335,"1,452.45"
Belarus,BLR,Europe and Central Asia,1997,1.25,"1,396.50"
Belarus,BLR,Europe and Central Asia,1998,1.3,"1,511.77"
Belarus,BLR,Europe and Central Asia,1999,1.31,"1,210.61"
Belarus,BLR,Europe and Central Asia,2000,1.317,"1,276.29"
Belarus,BLR,Europe and Central Asia,2001,1.286,"1,244.37"
Belarus,BLR,Europe and Central Asia,2002,1.24,"1,479.38"
Belarus,BLR,Europe and Central Asia,2003,1.232,"1,819.53"
Belarus,BLR,Europe and Central Asia,2004,1.233,"2,378.34"
Belarus,BLR,Europe and Central Asia,2005,1.252,"3,126.07"
Belarus,BLR,Europe and Central Asia,2006,1.335,"3,848.22"
Belarus,BLR,Europe and Central Asia,2007,1.429,"4,735.48"
Belarus,BLR,Europe and Central Asia,2008,1.488,"6,376.18"
Belarus,BLR,Europe and Central Asia,2009,1.509,"5,176.17"
Belarus,BLR,Europe and Central Asia,2010,1.494,"5,818.50"
Belarus,BLR,Europe and Central Asia,2011,1.515,"6,305.66"
Belarus,BLR,Europe and Central Asia,2012,1.62,"6,721.48"
Belarus,BLR,Europe and Central Asia,2013,1.668,"7,722.13"
Belarus,BLR,Europe and Central Asia,2014,1.696,"8,032.49"
Belarus,BLR,Europe and Central Asia,2015,1.724,"5,754.60"
Belgium,BEL,Europe and Central Asia,1960,2.54,"1,273.69"
Belgium,BEL,Europe and Central Asia,1961,2.63,"1,350.20"
Belgium,BEL,Europe and Central Asia,1962,2.59,"1,438.52"
Belgium,BEL,Europe and Central Asia,1963,2.68,"1,535.02"
Belgium,BEL,Europe and Central Asia,1964,2.71,"1,701.85"
Belgium,BEL,Europe and Central Asia,1965,2.61,"1,835.59"
Belgium,BEL,Europe and Central Asia,1966,2.52,"1,957.63"
Belgium,BEL,Europe and Central Asia,1967,2.41,"2,086.64"
Belgium,BEL,Europe and Central Asia,1968,2.31,"2,222.36"
Belgium,BEL,Europe and Central Asia,1969,2.27,"2,458.08"
Belgium,BEL,Europe and Central Asia,1970,2.25,"2,780.70"
Belgium,BEL,Europe and Central Asia,1971,2.21,"3,099.43"
Belgium,BEL,Europe and Central Asia,1972,2.09,"3,852.15"
Belgium,BEL,Europe and Central Asia,1973,1.95,"4,927.20"
Belgium,BEL,Europe and Central Asia,1974,1.83,"5,764.50"
Belgium,BEL,Europe and Central Asia,1975,1.74,"6,737.25"
Belgium,BEL,Europe and Central Asia,1976,1.73,"7,281.82"
Belgium,BEL,Europe and Central Asia,1977,1.71,"8,472.06"
Belgium,BEL,Europe and Central Asia,1978,1.69,"10,344.86"
Belgium,BEL,Europe and Central Asia,1979,1.69,"11,873.85"
Belgium,BEL,Europe and Central Asia,1980,1.68,"12,932.87"
Belgium,BEL,Europe and Central Asia,1981,1.66,"10,679.67"
Belgium,BEL,Europe and Central Asia,1982,1.61,"9,393.89"
Belgium,BEL,Europe and Central Asia,1983,1.57,"8,893.59"
Belgium,BEL,Europe and Central Asia,1984,1.54,"8,502.55"
Belgium,BEL,Europe and Central Asia,1985,1.51,"8,797.67"
Belgium,BEL,Europe and Central Asia,1986,1.54,"12,235.20"
Belgium,BEL,Europe and Central Asia,1987,1.54,"15,216.89"
Belgium,BEL,Europe and Central Asia,1988,1.57,"16,478.85"
Belgium,BEL,Europe and Central Asia,1989,1.58,"16,613.53"
Belgium,BEL,Europe and Central Asia,1990,1.62,"20,710.66"
Belgium,BEL,Europe and Central Asia,1991,1.66,"21,154.31"
Belgium,BEL,Europe and Central Asia,1992,1.65,"23,497.75"
Belgium,BEL,Europe and Central Asia,1993,1.61,"22,403.24"
Belgium,BEL,Europe and Central Asia,1994,1.56,"24,338.16"
Belgium,BEL,Europe and Central Asia,1995,1.56,"28,565.95"
Belgium,BEL,Europe and Central Asia,1996,1.59,"27,701.85"
Belgium,BEL,Europe and Central Asia,1997,1.6,"25,027.78"
Belgium,BEL,Europe and Central Asia,1998,1.6,"25,541.72"
Belgium,BEL,Europe and Central Asia,1999,1.62,"25,444.14"
Belgium,BEL,Europe and Central Asia,2000,1.67,"23,207.41"
Belgium,BEL,Europe and Central Asia,2001,1.67,"23,121.57"
Belgium,BEL,Europe and Central Asia,2002,1.65,"25,052.33"
Belgium,BEL,Europe and Central Asia,2003,1.67,"30,743.96"
Belgium,BEL,Europe and Central Asia,2004,1.72,"35,589.71"
Belgium,BEL,Europe and Central Asia,2005,1.76,"36,967.28"
Belgium,BEL,Europe and Central Asia,2006,1.8,"38,852.36"
Belgium,BEL,Europe and Central Asia,2007,1.82,"44,403.83"
Belgium,BEL,Europe and Central Asia,2008,1.85,"48,424.59"
Belgium,BEL,Europe and Central Asia,2009,1.84,"44,880.56"
Belgium,BEL,Europe and Central Asia,2010,1.86,"44,382.88"
Belgium,BEL,Europe and Central Asia,2011,1.81,"47,699.81"
Belgium,BEL,Europe and Central Asia,2012,1.79,"44,740.57"
Belgium,BEL,Europe and Central Asia,2013,1.75,"46,508.13"
Belgium,BEL,Europe and Central Asia,2014,1.74,"47,346.76"
Belgium,BEL,Europe and Central Asia,2015,1.74,"40,454.17"
Belize,BLZ,Latin America and Caribbean,1960,6.5,304.9
Belize,BLZ,Latin America and Caribbean,1961,6.48,316.41
Belize,BLZ,Latin America and Caribbean,1962,6.46,327.11
Belize,BLZ,Latin America and Caribbean,1963,6.44,336.93
Belize,BLZ,Latin America and Caribbean,1964,6.42,351.16
Belize,BLZ,Latin America and Caribbean,1965,6.4,377.59
Belize,BLZ,Latin America and Caribbean,1966,6.379,406.11
Belize,BLZ,Latin America and Caribbean,1967,6.358,420.41
Belize,BLZ,Latin America and Caribbean,1968,6.337,386.95
Belize,BLZ,Latin America and Caribbean,1969,6.316,396.66
Belize,BLZ,Latin America and Caribbean,1970,6.299,435.7
Belize,BLZ,Latin America and Caribbean,1971,6.288,474.45
Belize,BLZ,Latin America and Caribbean,1972,6.284,519.57
Belize,BLZ,Latin America and Caribbean,1973,6.285,605.93
Belize,BLZ,Latin America and Caribbean,1974,6.286,786.08
Belize,BLZ,Latin America and Caribbean,1975,6.278,885.98
Belize,BLZ,Latin America and Caribbean,1976,6.25,717.05
Belize,BLZ,Latin America and Caribbean,1977,6.195,858.82
Belize,BLZ,Latin America and Caribbean,1978,6.109,980.77
Belize,BLZ,Latin America and Caribbean,1979,5.992,"1,074.25"
Belize,BLZ,Latin America and Caribbean,1980,5.849,"1,351.01"
Belize,BLZ,Latin America and Caribbean,1981,5.684,"1,307.21"
Belize,BLZ,Latin America and Caribbean,1982,5.51,"1,183.18"
Belize,BLZ,Latin America and Caribbean,1983,5.336,"1,212.94"
Belize,BLZ,Latin America and Caribbean,1984,5.17,"1,315.31"
Belize,BLZ,Latin America and Caribbean,1985,5.019,"1,268.22"
Belize,BLZ,Latin America and Caribbean,1986,4.886,"1,343.69"
Belize,BLZ,Latin America and Caribbean,1987,4.771,"1,586.40"
Belize,BLZ,Latin America and Caribbean,1988,4.671,"1,758.97"
Belize,BLZ,Latin America and Caribbean,1989,4.584,"1,979.34"
Belize,BLZ,Latin America and Caribbean,1990,4.508,"2,202.32"
Belize,BLZ,Latin America and Caribbean,1991,4.436,"2,326.83"
Belize,BLZ,Latin America and Caribbean,1992,4.363,"2,666.92"
Belize,BLZ,Latin America and Caribbean,1993,4.286,"2,833.08"
Belize,BLZ,Latin America and Caribbean,1994,4.201,"2,880.15"
Belize,BLZ,Latin America and Caribbean,1995,4.109,"2,996.40"
Belize,BLZ,Latin America and Caribbean,1996,4.01,"3,001.69"
Belize,BLZ,Latin America and Caribbean,1997,3.908,"2,952.58"
Belize,BLZ,Latin America and Caribbean,1998,3.805,"2,991.86"
Belize,BLZ,Latin America and Caribbean,1999,3.703,"3,065.52"
Belize,BLZ,Latin America and Caribbean,2000,3.6,"3,364.46"
Belize,BLZ,Latin America and Caribbean,2001,3.496,"3,419.21"
Belize,BLZ,Latin America and Caribbean,2002,3.39,"3,556.62"
Belize,BLZ,Latin America and Caribbean,2003,3.282,"3,679.88"
Belize,BLZ,Latin America and Caribbean,2004,3.175,"3,831.59"
Belize,BLZ,Latin America and Caribbean,2005,3.072,"3,933.30"
Belize,BLZ,Latin America and Caribbean,2006,2.977,"4,187.32"
Belize,BLZ,Latin America and Caribbean,2007,2.893,"4,324.93"
Belize,BLZ,Latin America and Caribbean,2008,2.821,"4,473.42"
Belize,BLZ,Latin America and Caribbean,2009,2.762,"4,263.81"
Belize,BLZ,Latin America and Caribbean,2010,2.714,"4,348.02"
Belize,BLZ,Latin America and Caribbean,2011,2.676,"4,522.86"
Belize,BLZ,Latin America and Caribbean,2012,2.643,"4,674.29"
Belize,BLZ,Latin America and Caribbean,2013,2.611,"4,723.59"
Belize,BLZ,Latin America and Caribbean,2014,2.579,"4,884.37"
Belize,BLZ,Latin America and Caribbean,2015,2.546,"4,878.72"
Benin,BEN,Sub-Saharan Africa,1960,6.282,93.02
Benin,BEN,Sub-Saharan Africa,1961,6.339,95.57
Benin,BEN,Sub-Saharan Africa,1962,6.394,94.45
Benin,BEN,Sub-Saharan Africa,1963,6.447,99.84
Benin,BEN,Sub-Saharan Africa,1964,6.497,104.32
Benin,BEN,Sub-Saharan Africa,1965,6.544,110.13
Benin,BEN,Sub-Saharan Africa,1966,6.588,112.97
Benin,BEN,Sub-Saharan Africa,1967,6.63,112.03
Benin,BEN,Sub-Saharan Africa,1968,6.671,117.02
Benin,BEN,Sub-Saharan Africa,1969,6.71,116.19
Benin,BEN,Sub-Saharan Africa,1970,6.748,114.74
Benin,BEN,Sub-Saharan Africa,1971,6.786,112.75
Benin,BEN,Sub-Saharan Africa,1972,6.823,135.01
Benin,BEN,Sub-Saharan Africa,1973,6.86,162.17
Benin,BEN,Sub-Saharan Africa,1974,6.896,174.17
